STATION,DATE,TEMP,DEW,HUMIDITY,sknt_mph,sknt,ALTIMETER,mslp,vsby
BUF,5/26/16 23:54,77,61,57.73,8.05546,7,29.96,1014,10
BUF,5/27/16 0:54,75,61,61.66,8.05546,7,29.97,1014.6,10
BUF,5/27/16 1:54,74,61,63.94,4.60312,4,29.97,1014.5,10
BUF,5/27/16 2:54,73,63,70.68,5.7539,5,29.97,1014.6,10
BUF,5/27/16 3:54,71,64,78.49,8.05546,7,29.97,1014.5,10
BUF,5/27/16 4:54,69,64,83.98,5.7539,5,29.99,1015.1,10
BUF,5/27/16 5:54,68,63,83.91,5.7539,5,29.99,1015.1,10
BUF,5/27/16 6:54,69,62,78.33,5.7539,5,29.98,1014.7,10
BUF,5/27/16 7:54,69,62,78.33,8.05546,7,29.97,1014.5,10
BUF,5/27/16 8:54,69,62,78.33,6.90468,6,29.97,1014.4,10
BUF,5/27/16 9:54,68,62,81.29,5.7539,5,29.98,1014.8,10
BUF,5/27/16 10:54,70,64,81.44,8.05546,7,29.99,1015.1,10
BUF,5/27/16 11:54,74,65,73.49,10.35702,9,29.99,1015.2,10
BUF,5/27/16 12:54,75,65,70.88,14.96014,13,30,1015.5,10
BUF,5/27/16 13:54,75,65,70.88,17.2617,15,29.99,1015.1,10
BUF,5/27/16 14:54,74,64,71.22,16.11092,14,30.01,1015.8,10
BUF,5/27/16 15:54,76,64,66.65,11.5078,10,30.02,1016.1,10
BUF,5/27/16 16:54,78,64,62.05,14.96014,13,30.02,1016,10
BUF,5/27/16 17:54,79,64,60.23,12.65858,11,30.01,1015.9,10
BUF,5/27/16 18:54,80,64,58.14,11.5078,10,30.02,1016,10
BUF,5/27/16 19:54,79,63,57.99,10.35702,9,30.01,1015.8,10
BUF,5/27/16 20:54,80,63,55.97,9.20624,8,30,1015.5,10
BUF,5/27/16 21:54,78,63,59.74,14.96014,13,29.99,1015.2,10
BUF,5/27/16 22:54,74,63,68.57,10.35702,9,29.99,1015.1,10
BUF,5/27/16 23:54,72,62,71.01,9.20624,8,30,1015.5,10
BUF,5/28/16 0:54,70,62,75.96,9.20624,8,30.01,1015.8,10
BUF,5/28/16 1:54,69,61,75.4,6.90468,6,30.02,1016.3,10
BUF,5/28/16 2:54,68,62,81.29,5.7539,5,30.03,1016.6,10
BUF,5/28/16 3:54,68,62,81.29,5.7539,5,30.04,1016.8,10
BUF,5/28/16 4:54,67,62,84.38,5.7539,5,30.03,1016.7,10
BUF,5/28/16 5:54,66,61,83.79,5.7539,5,30.03,1016.8,10
BUF,5/28/16 6:54,66,61,83.79,5.7539,5,30.04,1016.8,10
BUF,5/28/16 7:54,67,61,81.22,4.60312,4,30.04,1017.1,10
BUF,5/28/16 8:54,66,61,83.79,5.7539,5,30.05,1017.4,10
BUF,5/28/16 9:54,66,62,87.05,5.7539,5,30.06,1017.7,10
BUF,5/28/16 10:54,68,62,81.29,5.7539,5,30.08,1018.2,10
BUF,5/28/16 11:54,73,63,70.68,5.7539,5,30.08,1018.3,10
BUF,5/28/16 12:54,78,64,62.05,9.20624,8,30.08,1018.2,10
BUF,5/28/16 13:54,81,64,56.45,10.35702,9,30.09,1018.5,10
BUF,5/28/16 14:54,81,65,58.25,12.65858,11,30.11,1019,10
BUF,5/28/16 15:54,82,64,54.5,11.5078,10,30.12,1019.4,10
BUF,5/28/16 16:54,85,64,49.66,8.05546,7,30.1,1018.9,10
BUF,5/28/16 17:54,88,61,40.44,9.20624,8,30.09,1018.6,10
BUF,5/28/16 18:54,88,60,39.17,8.05546,7,30.08,1018.1,10
BUF,5/28/16 19:54,89,59,36.42,5.7539,5,30.06,1017.4,10
BUF,5/28/16 20:54,89,59,36.42,3.45234,3,30.05,1016.9,10
BUF,5/28/16 21:54,87,61,41.61,17.2617,15,30.05,1017.3,10
BUF,5/28/16 22:54,80,62,54.23,18.41248,16,30.07,1017.9,10
BUF,5/28/16 23:54,76,68,76.48,0,0,30.08,1018.3,10
BUF,5/29/16 0:54,75,67,75.93,5.7539,5,30.07,1018,10
BUF,5/29/16 1:54,74,66,76.31,8.05546,7,30.08,1018,10
BUF,5/29/16 2:54,73,67,81.14,6.90468,6,30.08,1018,10
BUF,5/29/16 3:54,73,66,78.65,4.60312,4,30.08,1018,10
BUF,5/29/16 4:54,74,65,73.49,5.7539,5,30.08,1018,10
BUF,5/29/16 5:54,72,65,78.57,6.90468,6,30.07,1017.7,10
BUF,5/29/16 6:54,73,64,73.41,6.90468,6,30.07,1017.7,10
BUF,5/29/16 7:54,71,64,78.49,5.7539,5,30.06,1017.4,10
BUF,5/29/16 8:54,70,64,81.44,8.05546,7,30.07,1017.7,10
BUF,5/29/16 9:54,70,64,81.44,8.05546,7,30.07,1017.9,10
BUF,5/29/16 10:54,70,64,81.44,5.7539,5,30.08,1018.2,10
BUF,5/29/16 11:54,72,65,78.57,9.20624,8,30.09,1018.6,10
BUF,5/29/16 12:54,73,65,75.75,6.90468,6,30.09,1018.6,10
BUF,5/29/16 13:54,77,66,68.9,9.20624,8,30.09,1018.5,10
BUF,5/29/16 14:54,79,66,64.54,8.05546,7,30.08,1018.3,10
BUF,5/29/16 15:54,79,63,57.99,12.65858,11,30.07,1017.7,10
BUF,5/29/16 16:54,82,63,52.47,11.5078,10,30.05,1017.1,10
BUF,5/29/16 17:54,83,63,50.97,6.90468,6,30.03,1016.4,10
BUF,5/29/16 18:54,85,64,49.66,14.96014,13,30.02,1016.1,10
BUF,5/29/16 19:54,84,63,49.22,13.80936,12,30.01,1015.5,10
BUF,5/29/16 20:54,81,64,56.45,10.35702,9,29.99,1015.3,10
BUF,5/29/16 21:54,76,64,66.65,11.5078,10,30,1015.4,10
BUF,5/29/16 22:54,75,63,66.13,10.35702,9,29.97,1014.6,10
BUF,5/29/16 23:54,75,63,66.13,10.35702,9,29.98,1014.7,10
BUF,5/30/16 0:54,74,63,68.57,9.20624,8,29.99,1015.2,10
BUF,5/30/16 1:54,74,57,55.49,11.5078,10,29.99,1015,10
BUF,5/30/16 2:54,73,56,55.01,9.20624,8,29.97,1014.5,10
BUF,5/30/16 3:54,72,55,55.22,9.20624,8,29.97,1014.3,10
BUF,5/30/16 4:54,69,55,60.91,6.90468,6,29.95,1013.7,10
BUF,5/30/16 5:54,69,55,60.91,6.90468,6,29.93,1013.1,10
BUF,5/30/16 6:54,68,55,63.21,8.05546,7,29.93,1012.9,10
BUF,5/30/16 7:54,68,56,65.31,9.20624,8,29.92,1012.9,10
BUF,5/30/16 8:54,67,59,75.69,8.05546,7,29.93,1013.1,10
BUF,5/30/16 9:54,66,58,75.12,10.35702,9,29.95,1014,10
BUF,5/30/16 10:54,66,58,75.12,13.80936,12,29.96,1014.3,10
BUF,5/30/16 11:54,67,59,75.69,16.11092,14,29.97,1014.5,10
BUF,5/30/16 12:54,69,60,73.02,12.65858,11,29.97,1014.4,10
BUF,5/30/16 13:54,72,61,68.35,11.5078,10,29.97,1014.5,10
BUF,5/30/16 14:54,72,60,66.2,17.2617,15,29.97,1014.4,10
BUF,5/30/16 15:54,73,59,61.41,12.65858,11,29.96,1014.3,10
BUF,5/30/16 16:54,74,59,59.58,16.11092,14,29.96,1014.1,10
BUF,5/30/16 17:54,76,58,53.65,18.41248,16,29.95,1013.7,10
BUF,5/30/16 18:54,77,58,51.76,20.71404,18,29.95,1013.8,10
BUF,5/30/16 19:54,77,57,50.11,18.41248,16,29.95,1013.8,10
BUF,5/30/16 20:54,76,56,49.95,24.16638,21,29.94,1013.5,10
BUF,5/30/16 21:54,75,56,51.47,18.41248,16,29.94,1013.3,10
BUF,5/30/16 22:54,73,58,59.08,10.35702,9,29.94,1013.4,10
BUF,5/30/16 23:54,71,58,63.18,9.20624,8,29.95,1014,10
BUF,5/31/16 0:54,66,58,75.12,5.7539,5,29.96,1014.3,10
BUF,5/31/16 1:54,64,58,80.49,6.90468,6,29.98,1014.9,10
BUF,5/31/16 2:54,64,58,80.49,8.05546,7,29.98,1015.1,10
BUF,5/31/16 3:54,63,58,83.6,6.90468,6,29.98,1015,10
BUF,5/31/16 4:54,64,57,77.92,5.7539,5,29.98,1015,10
BUF,5/31/16 5:54,62,56,80.34,5.7539,5,29.97,1014.6,10
BUF,5/31/16 6:54,63,55,75.33,3.45234,3,29.96,1014.3,10
BUF,5/31/16 7:54,62,55,77.75,0,0,29.97,1014.6,10
BUF,5/31/16 8:54,62,56,80.34,3.45234,3,29.98,1015.1,10
BUF,5/31/16 9:54,61,55,80.78,4.60312,4,29.99,1015.4,10
BUF,5/31/16 10:54,61,56,83.47,3.45234,3,30.01,1015.9,10
BUF,5/31/16 11:54,66,57,72.72,0,0,30.01,1016.1,10
BUF,5/31/16 12:54,71,52,50.89,0,0,30.02,1016.2,10
BUF,5/31/16 13:54,74,51,44.66,0,0,30.01,1016,10
BUF,5/31/16 14:54,78,47,33.34,0,,30.01,1015.9,10
BUF,5/31/16 15:54,79,45,30.02,11.5078,10,30.02,1016.1,10
BUF,5/31/16 16:54,81,46,29.32,16.11092,14,30.01,1015.8,10
BUF,5/31/16 17:54,79,44,29.01,12.65858,11,30,1015.6,10
BUF,5/31/16 18:54,80,48,32.53,10.35702,9,30,1015.5,10
BUF,5/31/16 19:54,80,47,31.24,11.5078,10,29.99,1015.3,10
BUF,5/31/16 20:54,79,47,32.36,11.5078,10,30,1015.4,10
BUF,5/31/16 21:54,79,45,30.02,8.05546,7,30,1015.6,10
BUF,5/31/16 22:54,76,46,34.61,14.96014,13,30.01,1016,10
BUF,5/31/16 23:54,72,46,39.54,9.20624,8,30.03,1016.7,10
BUF,6/1/16 0:54,69,47,45.12,5.7539,5,30.04,1016.9,10
BUF,6/1/16 1:54,65,47,52.06,6.90468,6,30.06,1017.6,10
BUF,6/1/16 2:54,64,48,55.95,3.45234,3,30.07,1017.9,10
BUF,6/1/16 3:54,62,49,62.04,5.7539,5,30.08,1018.3,10
BUF,6/1/16 4:54,61,49,64.46,11.5078,10,30.09,1018.5,10
BUF,6/1/16 5:54,60,46,59.72,11.5078,10,30.09,1018.7,10
BUF,6/1/16 6:54,59,46,62.07,10.35702,9,30.1,1018.9,10
BUF,6/1/16 7:54,57,46,66.65,8.05546,7,30.11,1019.3,10
BUF,6/1/16 8:54,55,45,68.73,8.05546,7,30.12,1019.9,10
BUF,6/1/16 9:54,53,45,73.89,9.20624,8,30.14,1020.4,10
BUF,6/1/16 10:54,54,45,71.49,10.35702,9,30.15,1020.7,10
BUF,6/1/16 11:54,57,43,59.31,11.5078,10,30.15,1020.8,10
BUF,6/1/16 12:54,60,45,57.33,10.35702,9,30.14,1020.6,10
BUF,6/1/16 13:54,61,46,57.84,9.20624,8,30.12,1020,10
BUF,6/1/16 14:54,66,48,52.22,8.05546,7,30.11,1019.5,10
BUF,6/1/16 15:54,70,50,49.07,8.05546,7,30.1,1019.2,10
BUF,6/1/16 16:54,72,50,45.87,8.05546,7,30.08,1018.5,10
BUF,6/1/16 17:54,76,51,41.8,6.90468,6,30.06,1017.8,10
BUF,6/1/16 18:54,78,52,40.23,8.05546,7,30.04,1017,10
BUF,6/1/16 19:54,79,52,39.05,10.35702,9,30.03,1016.6,10
BUF,6/1/16 20:54,79,53,40.64,10.35702,9,30.01,1016,10
BUF,6/1/16 21:54,79,55,43.68,10.35702,9,30,1015.6,10
BUF,6/1/16 22:54,78,56,46.49,9.20624,8,29.99,1015.2,10
BUF,6/1/16 23:54,75,56,51.47,12.65858,11,29.99,1015.4,10
BUF,6/2/16 0:54,72,56,57.05,9.20624,8,29.99,1015.2,10
BUF,6/2/16 1:54,71,56,58.82,6.90468,6,29.99,1015.4,10
BUF,6/2/16 2:54,70,56,61.02,9.20624,8,29.99,1015.5,10
BUF,6/2/16 3:54,69,60,73.02,5.7539,5,29.96,1014.2,10
BUF,6/2/16 4:54,70,61,73.11,6.90468,6,29.96,1014.1,10
BUF,6/2/16 5:54,70,61,73.11,5.7539,5,29.94,1013.4,10
BUF,6/2/16 6:54,69,61,75.4,6.90468,6,29.92,1012.9,10
BUF,6/2/16 7:54,73,59,61.41,13.80936,12,29.93,1013.1,10
BUF,6/2/16 8:54,71,61,70.47,10.35702,9,29.92,1012.8,10
BUF,6/2/16 9:54,71,60,68.25,8.05546,7,29.92,1012.8,10
BUF,6/2/16 10:54,72,60,66.2,11.5078,10,29.97,1014.5,10
BUF,6/2/16 11:54,68,61,78.25,12.65858,11,29.99,1015.2,7
BUF,6/2/16 12:54,66,63,89.86,9.20624,8,29.98,1014.9,8
BUF,6/2/16 13:54,69,65,86.66,9.20624,8,29.97,1014.7,10
BUF,6/2/16 14:54,73,65,75.75,12.65858,11,29.97,1014.6,10
BUF,6/2/16 15:54,71,64,78.49,14.96014,13,29.98,1015,10
BUF,6/2/16 16:54,72,62,71.01,19.56326,17,29.99,1015.2,10
BUF,6/2/16 17:54,73,62,68.47,16.11092,14,29.98,1015,10
BUF,6/2/16 18:54,72,60,66.2,16.11092,14,29.98,1014.7,10
BUF,6/2/16 19:54,74,58,57.32,14.96014,13,29.97,1014.3,10
BUF,6/2/16 20:54,75,59,57.47,13.80936,12,29.96,1014.1,10
BUF,6/2/16 21:54,74,60,61.92,13.80936,12,29.96,1014,10
BUF,6/2/16 22:54,74,59,59.58,12.65858,11,29.95,1014,10
BUF,6/2/16 23:54,71,58,63.18,9.20624,8,29.95,1013.7,10
BUF,6/3/16 0:54,68,59,72.92,6.90468,6,29.95,1014.1,10
BUF,6/3/16 1:54,67,60,78.66,9.20624,8,29.97,1014.7,10
BUF,6/3/16 2:54,67,60,78.66,10.35702,9,29.98,1014.8,10
BUF,6/3/16 3:54,66,60,81.15,3.45234,3,30.01,1015.9,10
BUF,6/3/16 4:54,65,59,81.07,0,0,30.02,1016.2,9
BUF,6/3/16 5:54,64,60,86.95,0,0,30.01,1016.2,6
BUF,6/3/16 6:54,62,59,89.7,4.60312,4,30.01,1016,5
BUF,6/3/16 7:54,62,58,86.29,0,0,30,1015.8,5
BUF,6/3/16 8:54,60,57,89.61,3.45234,3,30.01,1016.1,7
BUF,6/3/16 9:54,60,56,86.18,4.60312,4,30.02,1016.3,7
BUF,6/3/16 10:54,61,56,83.47,0,0,30.03,1016.6,10
BUF,6/3/16 11:54,65,57,75.51,0,0,30.02,1016.5,10
BUF,6/3/16 12:54,70,55,59.06,4.60312,4,30.03,1016.7,10
BUF,6/3/16 13:54,74,52,46.17,8.05546,7,30.03,1016.6,10
BUF,6/3/16 14:54,76,53,44.97,8.05546,7,30.03,1016.7,10
BUF,6/3/16 15:54,78,53,41.86,4.60312,4,30.03,1016.4,10
BUF,6/3/16 16:54,79,52,39.05,5.7539,5,30.01,1016,10
BUF,6/3/16 17:54,81,48,31.59,9.20624,8,30,1015.7,10
BUF,6/3/16 18:54,81,49,32.67,10.35702,9,30,1015.7,10
BUF,6/3/16 19:54,82,47,29.28,11.5078,10,30.01,1015.7,10
BUF,6/3/16 20:54,81,47,30.33,10.35702,9,30,1015.4,10
BUF,6/3/16 21:54,79,53,40.64,11.5078,10,30,1015.4,10
BUF,6/3/16 22:54,75,56,51.47,6.90468,6,30,1015.7,10
BUF,6/3/16 23:54,70,56,61.02,11.5078,10,30.02,1016.3,10
BUF,6/4/16 0:54,67,56,67.79,5.7539,5,30.02,1016.4,10
BUF,6/4/16 1:54,66,56,69.94,3.45234,3,30.04,1016.9,10
BUF,6/4/16 2:54,65,55,70.28,6.90468,6,30.05,1017.2,10
BUF,6/4/16 3:54,65,55,70.28,0,0,30.04,1017.1,10
BUF,6/4/16 4:54,63,55,75.33,3.45234,3,30.04,1016.9,10
BUF,6/4/16 5:54,60,54,80.19,3.45234,3,30.04,1016.9,10
BUF,6/4/16 6:54,59,53,80.64,0,0,30.03,1016.6,10
BUF,6/4/16 7:54,58,53,83.82,3.45234,3,30.03,1016.5,10
BUF,6/4/16 8:54,57,52,83.21,4.60312,4,30.03,1016.6,10
BUF,6/4/16 9:54,57,52,83.21,4.60312,4,30.03,1016.6,10
BUF,6/4/16 10:54,58,52,80.55,5.7539,5,30.02,1016.5,10
BUF,6/4/16 11:54,61,52,72.22,4.60312,4,30.02,1016.4,10
BUF,6/4/16 12:54,67,54,63.08,3.45234,3,30.03,1016.6,10
BUF,6/4/16 13:54,72,52,49.36,6.90468,6,30.02,1016.4,10
BUF,6/4/16 14:54,75,53,46.34,8.05546,7,30.01,1015.7,10
BUF,6/4/16 15:54,78,54,43.26,5.7539,5,29.99,1015.2,10
BUF,6/4/16 16:54,78,53,41.86,4.60312,4,29.97,1014.4,10
BUF,6/4/16 17:54,80,52,37.69,6.90468,6,29.95,1013.8,10
BUF,6/4/16 18:54,81,51,35.4,4.60312,4,29.93,1013.1,10
BUF,6/4/16 19:54,82,50,32.84,3.45234,3,29.9,1012.2,10
BUF,6/4/16 20:54,83,52,34.32,4.60312,4,29.88,1011.6,9
BUF,6/4/16 21:54,80,56,43.56,11.5078,10,29.87,1011.3,10
BUF,6/4/16 22:54,79,56,45.14,10.35702,9,29.86,1011,10
BUF,6/4/16 23:54,77,55,46.64,11.5078,10,29.86,1010.8,10
BUF,6/5/16 0:54,75,54,47.89,8.05546,7,29.85,1010.3,10
BUF,6/5/16 1:54,73,54,51.18,10.35702,9,29.84,1010,10
BUF,6/5/16 2:54,71,57,61.16,9.20624,8,29.83,1009.7,10
BUF,6/5/16 3:54,69,60,73.02,9.20624,8,29.8,1008.7,10
BUF,6/5/16 4:54,68,61,78.25,6.90468,6,29.77,1007.7,10
BUF,6/5/16 5:54,68,61,78.25,9.20624,8,29.73,1006.4,10
BUF,6/5/16 6:54,67,63,87.1,9.20624,8,29.69,1004.8,10
BUF,6/5/16 7:54,67,64,90.46,9.20624,8,29.65,1003.4,10
BUF,6/5/16 8:54,69,65,86.66,11.5078,10,29.63,1002.7,10
BUF,6/5/16 9:54,71,66,84.1,12.65858,11,29.61,1002.1,10
BUF,6/5/16 10:54,71,66,84.1,14.96014,13,29.6,1001.8,10
BUF,6/5/16 11:54,70,65,84.04,12.65858,11,29.6,1001.8,10
BUF,6/5/16 12:54,66,62,87.05,26.46794,23,29.62,1002.7,10
BUF,6/5/16 13:54,67,62,84.38,19.56326,17,29.62,1002.5,10
BUF,6/5/16 14:54,69,61,75.4,16.11092,14,29.61,1002.3,10
BUF,6/5/16 15:54,67,62,84.38,19.56326,17,29.6,1002,10
BUF,6/5/16 16:54,67,61,81.22,17.2617,15,29.59,1001.6,10
BUF,6/5/16 17:54,68,61,78.25,17.2617,15,29.57,1001,10
BUF,6/5/16 18:54,69,60,73.02,17.2617,15,29.55,1000.4,10
BUF,6/5/16 19:54,70,60,70.81,17.2617,15,29.54,999.9,10
BUF,6/5/16 20:54,73,61,65.9,18.41248,16,29.53,999.4,10
BUF,6/5/16 21:54,69,61,75.4,14.96014,13,29.52,999.1,10
BUF,6/5/16 22:54,67,60,78.66,12.65858,11,29.52,999.2,10
BUF,6/5/16 23:54,67,58,72.81,21.86482,19,29.52,999.4,10
BUF,6/6/16 0:54,66,58,75.12,19.56326,17,29.54,999.9,10
BUF,6/6/16 1:54,65,59,81.07,19.56326,17,29.55,1000.4,10
BUF,6/6/16 2:54,64,59,83.66,13.80936,12,29.57,1001.2,10
BUF,6/6/16 3:54,64,59,83.66,11.5078,10,29.58,1001.3,10
BUF,6/6/16 4:54,64,56,74.94,13.80936,12,29.58,1001.2,10
BUF,6/6/16 5:54,62,56,80.34,10.35702,9,29.58,1001.4,10
BUF,6/6/16 6:54,61,57,86.79,13.80936,12,29.58,1001.4,10
BUF,6/6/16 7:54,62,55,77.75,13.80936,12,29.58,1001.5,10
BUF,6/6/16 8:54,62,54,74.75,11.5078,10,29.58,1001.5,10
BUF,6/6/16 9:54,61,53,75.14,11.5078,10,29.58,1001.4,10
BUF,6/6/16 10:54,62,52,69.51,10.35702,9,29.57,1001,10
BUF,6/6/16 11:54,66,54,65.07,25.31716,22,29.57,1001,10
BUF,6/6/16 12:54,65,57,75.51,17.2617,15,29.59,1001.6,10
BUF,6/6/16 13:54,67,57,70.49,17.2617,15,29.61,1002.3,10
BUF,6/6/16 14:54,68,54,60.77,21.86482,19,29.63,1003,10
BUF,6/6/16 15:54,68,53,58.8,24.16638,21,29.64,1003.6,10
BUF,6/6/16 16:54,69,53,56.66,24.16638,21,29.65,1003.7,10
BUF,6/6/16 17:54,70,53,54.94,20.71404,18,29.64,1003.5,10
BUF,6/6/16 18:54,72,51,47.75,21.86482,19,29.64,1003.4,10
BUF,6/6/16 19:54,73,49,42.48,18.41248,16,29.63,1003.1,10
BUF,6/6/16 20:54,73,51,46.04,17.2617,15,29.62,1002.7,10
BUF,6/6/16 21:54,73,50,44.23,17.2617,15,29.6,1002.1,10
BUF,6/6/16 22:54,74,43,32.91,14.96014,13,29.57,1001.1,10
BUF,6/6/16 23:54,72,41,32.6,10.35702,9,29.58,1001.3,10
BUF,6/7/16 0:54,65,53,65.37,21.86482,19,29.62,1002.7,10
BUF,6/7/16 1:54,62,53,72.33,9.20624,8,29.63,1003.3,10
BUF,6/7/16 2:54,62,53,72.33,9.20624,8,29.58,1001.6,10
BUF,6/7/16 3:54,61,52,72.22,9.20624,8,29.56,1000.7,10
BUF,6/7/16 4:54,60,54,80.19,4.60312,4,29.61,1002.4,10
BUF,6/7/16 5:54,60,56,86.18,9.20624,8,29.57,1001.3,10
BUF,6/7/16 6:54,58,55,90.11,5.7539,5,29.55,1000.6,10
BUF,6/7/16 7:54,56,54,93.05,4.60312,4,29.55,1000.5,10
BUF,6/7/16 8:54,56,54,93.05,4.60312,4,29.54,1000.1,10
BUF,6/7/16 9:54,57,53,86.58,5.7539,5,29.55,1000.4,10
BUF,6/7/16 10:54,60,55,83.41,9.20624,8,29.55,1000.4,10
BUF,6/7/16 11:54,62,57,83.54,12.65858,11,29.55,1000.4,10
BUF,6/7/16 12:54,63,57,80.93,11.5078,10,29.55,1000.6,10
BUF,6/7/16 13:54,65,54,67.57,11.5078,10,29.57,1001.1,10
BUF,6/7/16 14:54,65,51,60.77,16.11092,14,29.57,1001.2,10
BUF,6/7/16 15:54,63,53,70.07,12.65858,11,29.58,1001.5,10
BUF,6/7/16 16:54,59,55,86.69,17.2617,15,29.58,1001.7,10
BUF,6/7/16 17:54,63,55,75.33,9.20624,8,29.59,1002,10
BUF,6/7/16 18:54,62,50,64.59,13.80936,12,29.6,1002.4,10
BUF,6/7/16 19:54,63,49,60.11,13.80936,12,29.6,1002.4,10
BUF,6/7/16 20:54,64,54,69.72,10.35702,9,29.61,1002.5,10
BUF,6/7/16 21:54,66,48,52.22,12.65858,11,29.61,1002.7,10
BUF,6/7/16 22:54,64,49,57.87,14.96014,13,29.63,1003.3,10
BUF,6/7/16 23:54,61,47,59.84,10.35702,9,29.66,1004.2,10
BUF,6/8/16 0:54,59,47,64.22,11.5078,10,29.67,1004.7,10
BUF,6/8/16 1:54,58,46,64.52,11.5078,10,29.69,1005.2,10
BUF,6/8/16 2:54,57,45,63.97,10.35702,9,29.69,1005.5,10
BUF,6/8/16 3:54,56,45,66.52,8.05546,7,29.7,1005.7,10
BUF,6/8/16 4:54,55,45,68.73,9.20624,8,29.7,1005.6,10
BUF,6/8/16 5:54,55,40,56.62,9.20624,8,29.68,1005.1,10
BUF,6/8/16 6:54,53,40,60.87,12.65858,11,29.67,1004.8,10
BUF,6/8/16 7:54,53,40,60.87,12.65858,11,29.67,1004.9,10
BUF,6/8/16 8:54,50,45,82.73,8.05546,7,29.68,1005.1,10
BUF,6/8/16 9:54,49,44,83.23,8.05546,7,29.7,1005.8,8
BUF,6/8/16 10:54,50,43,76.71,10.35702,9,29.71,1006.3,10
BUF,6/8/16 11:54,49,39,68.51,16.11092,14,29.73,1006.9,10
BUF,6/8/16 12:54,50,40,68.15,14.96014,13,29.75,1007.6,10
BUF,6/8/16 13:54,51,41,68.28,13.80936,12,29.76,1007.9,10
BUF,6/8/16 14:54,56,41,57.14,17.2617,15,29.77,1008,10
BUF,6/8/16 15:54,55,41,59.04,14.96014,13,29.77,1008.3,10
BUF,6/8/16 16:54,57,40,52.7,17.2617,15,29.78,1008.5,10
BUF,6/8/16 17:54,55,40,56.62,13.80936,12,29.79,1009,10
BUF,6/8/16 18:54,56,40,54.8,18.41248,16,29.81,1009.5,10
BUF,6/8/16 19:54,56,41,57.14,17.2617,15,29.82,1009.8,10
BUF,6/8/16 20:54,56,40,54.8,19.56326,17,29.84,1010.5,10
BUF,6/8/16 21:54,56,40,54.8,12.65858,11,29.85,1011.1,10
BUF,6/8/16 22:54,56,37,48.95,16.11092,14,29.87,1011.7,10
BUF,6/8/16 23:54,55,37,50.58,16.11092,14,29.89,1012.3,10
BUF,6/9/16 0:54,53,39,58.77,6.90468,6,29.89,1012.3,10
BUF,6/9/16 1:54,51,39,63.22,6.90468,6,29.89,1012.5,10
BUF,6/9/16 2:54,51,38,60.6,9.20624,8,29.9,1012.6,10
BUF,6/9/16 3:54,51,35,54.09,10.35702,9,29.89,1012.4,10
BUF,6/9/16 4:54,50,34,53.92,9.20624,8,29.91,1012.9,10
BUF,6/9/16 5:54,48,33,56.01,6.90468,6,29.91,1013.1,10
BUF,6/9/16 6:54,46,34,62.56,6.90468,6,29.91,1013.1,10
BUF,6/9/16 7:54,46,34,62.56,8.05546,7,29.91,1013,10
BUF,6/9/16 8:54,46,34,62.56,6.90468,6,29.92,1013.4,10
BUF,6/9/16 9:54,47,34,60.47,6.90468,6,29.94,1014,10
BUF,6/9/16 10:54,48,36,62.82,8.05546,7,29.95,1014.4,10
BUF,6/9/16 11:54,50,38,63.08,8.05546,7,29.97,1015,10
BUF,6/9/16 12:54,54,40,58.89,6.90468,6,29.98,1015.4,10
BUF,6/9/16 13:54,57,40,52.7,10.35702,9,29.98,1015.4,10
BUF,6/9/16 14:54,60,40,47.22,9.20624,8,29.98,1015.3,10
BUF,6/9/16 15:54,59,43,55.24,16.11092,14,29.99,1015.7,10
BUF,6/9/16 16:54,61,44,53.65,13.80936,12,29.98,1015.4,10
BUF,6/9/16 17:54,63,45,51.77,14.96014,13,29.98,1015.2,10
BUF,6/9/16 18:54,61,47,59.84,16.11092,14,29.98,1015.4,10
BUF,6/9/16 19:54,61,46,57.84,19.56326,17,29.97,1015.1,10
BUF,6/9/16 20:54,63,46,53.94,19.56326,17,29.96,1014.6,10
BUF,6/9/16 21:54,61,47,59.84,18.41248,16,29.95,1014.5,10
BUF,6/9/16 22:54,63,48,58.12,10.35702,9,29.95,1014.2,10
BUF,6/9/16 23:54,64,45,49.85,10.35702,9,29.95,1014.2,10
BUF,6/10/16 0:54,62,38,40.75,6.90468,6,29.96,1014.5,10
BUF,6/10/16 1:54,59,39,47.39,10.35702,9,29.98,1015.5,10
BUF,6/10/16 2:54,55,40,56.62,5.7539,5,30.01,1016.4,10
BUF,6/10/16 3:54,55,39,54.67,4.60312,4,30.03,1017,10
BUF,6/10/16 4:54,54,38,54.51,4.60312,4,30.05,1017.6,10
BUF,6/10/16 5:54,52,39,61.15,4.60312,4,30.05,1017.6,10
BUF,6/10/16 6:54,49,39,68.51,0,0,30.05,1017.7,10
BUF,6/10/16 7:54,47,40,76.43,5.7539,5,30.06,1018,10
BUF,6/10/16 8:54,45,39,79.54,3.45234,3,30.06,1018.2,10
BUF,6/10/16 9:54,44,39,82.31,5.7539,5,30.08,1018.7,10
BUF,6/10/16 10:54,47,42,83.09,4.60312,4,30.09,1019.2,10
BUF,6/10/16 11:54,54,46,74.48,6.90468,6,30.1,1019.4,10
BUF,6/10/16 12:54,60,48,64.35,6.90468,6,30.12,1019.8,10
BUF,6/10/16 13:54,63,45,51.77,6.90468,6,30.13,1020.3,10
BUF,6/10/16 14:54,66,44,44.95,8.05546,7,30.13,1020.4,10
